"","X","IntNpy","IntPv","ExcL2","IntSst","ExcL6p2","Erp","ExcL5p1","ExcL6p1","NS","Sub","ExcL4","Syn","LrpS","ExcL5p3","IntCckVip","ExcL3","ExcL5p2","LrpD","Hip","Other"
"1364","cell_2908",0.763921659218343,0.290585478640521,0.93362685953453,0.326075125438667,0.535939687315423,0.594375859704682,0.567462095513831,0.498153510504945,0.606705840586189,0.48496228451961,0.616420067416217,0.69758191333608,0.51595538810907,0.462599367773339,0.528518790919085,0.594410685450755,0.724311198286892,0.752001165161319,0.939382859659855,0.751962120844932
"1365","cell_2909",0.611369763144215,0.229652629629723,0.497361014394755,0.285610257249841,0.437208873454281,0.362988786416619,0.527913234640815,0.373856084797327,0.380228272324046,0.309106663169039,0.327604228396421,0.449717484131792,0.335277935812911,0.358698322913635,0.313228398078892,0.353136946215337,0.526731205893676,0.468367865243894,0.474301206547777,0.416964306856859
"1366","cell_2910",0.701915184807285,0.236025933395126,0.671270127048501,0.291957718360404,0.566808537453903,0.528100987553486,0.621113508151876,0.479268777667878,0.621731053422303,0.494177688382157,0.602776597454091,0.742839499810045,0.441605791857851,0.490743708688221,0.457596318688184,0.559326976117059,0.745362341574953,0.710083098416587,0.790267941071733,0.692422690887757
"1367","cell_2911",0.377193150648381,0.16143725499082,0.348251109473198,0.210813404887151,0.334424368670862,0.40499791661407,0.351213150975564,0.35675658963322,0.21146930498276,0.318970666502804,0.312416658924748,0.405478736421383,0.325736935781072,0.293160865888586,0.291992287813243,0.364140100164017,0.340403772604409,0.344143473880658,0.408111267456177,0.370413044070609
"1368","cell_2912",0.619737708948686,0.220698086625064,0.676757218089723,0.289405075610979,0.444820877781618,0.492192060882243,0.469090905212776,0.335296687719422,0.364468802511833,0.408539423882546,0.565841167625164,0.430535528984588,0.381100715564668,0.274021290939792,0.425405559230159,0.475188114102452,0.383293738705717,0.48585327951481,0.753425364927615,0.713620299827632
"1369","cell_2913",0.394116771318433,0.150481603933362,0.331068127655556,0.189886602484176,0.326047793784569,0.320165458511983,0.429341745763199,0.360978784757257,0.606823911377044,0.326374697909554,0.317542759002666,0.619731485820567,0.312489268768503,0.360842663591649,0.293423248580945,0.335889613243168,0.627794101640786,0.558151301737696,0.46210489218936,0.34048740970885
"1370","cell_2915",0.782311383368205,0.265223314997199,0.669135827087465,0.325305623631697,0.480811882201604,0.449113283652794,0.581010817920883,0.400454992053492,0.361126774107554,0.362543490664311,0.459214971640871,0.524301286004911,0.373761634433606,0.377970214475072,0.414084064139818,0.480386349331448,0.515182894552138,0.493242642455459,0.697760798078461,0.618987878273827
"1371","cell_2916",0.507440248491641,0.183697105783482,0.477607586712811,0.226387360513504,0.36567566447713,0.313093533739837,0.380412236425812,0.287004039438843,0.313869801382536,0.302647811258741,0.285430143130551,0.480890131265087,0.319589944446175,0.264097779213491,0.298302194794117,0.332784265378825,0.463670791997319,0.446281535214154,0.531272617628574,0.313513560060609
"1372","cell_2917",0.732816016411303,0.253556999289223,0.648601783642109,0.30256669106217,0.507681429408434,0.544687634848551,0.442328471302642,0.438961395210625,0.344540794256373,0.459116772494921,0.603318405242082,0.545057502531438,0.387928795584314,0.361061145549736,0.446467620430646,0.527400690480392,0.502804311327762,0.483373837002512,0.687167734734712,0.732957633588175
"1373","cell_2918",0.156311043868459,0.177675159345857,0.484016335371619,0.307364158703311,0.377245719495402,0.10334927619576,0.327463264647096,0.13786708060035,0.209570244862689,0.084766410796607,0.498975707140835,0.49427093449127,0.37273585256065,0.3190773292234,0.0965576887938994,0.0651810482368123,0.443073123430845,0.0904782762927223,0.0608948053823893,0.0549512866839218
"1374","cell_2919",0.176090061745243,0.332036138227354,0.268365873087966,0.11670956904934,0.261623190798369,0.157803649807172,0.34806304317571,0.160556677339823,0.409994204061389,0.134644836000478,0.390939076520259,0.600470524181984,0.308053395596674,0.406465979655642,0.126862418718026,0.110416635823843,0.498989489249061,0.134554856451864,0.0832909130190226,0.119508388797413
"1375","cell_2921",0.168314328167209,0.107215175573756,0.137268519971297,0.097062284921417,0.145671964185238,0.144939001131648,0.270557079691928,0.157292141352573,0.177382156983963,0.155595487979737,0.132441004734196,0.344284183727671,0.261582373908177,0.215923238000063,0.154891184297925,0.114581026715709,0.427114028769705,0.141910514949427,0.0941411778181537,0.0916272298391394
"1376","cell_2922",0.111541353240067,0.170206358515769,0.482748933346546,0.232684722080794,0.372007130513541,0.223284762187444,0.385505462245229,0.154620381958332,0.280585443821779,0.333491854541187,0.311510869330865,0.501962960033401,0.333037158460019,0.34359816196079,0.405889446045026,0.16582807843193,0.515129375531045,0.189126038480049,0.142312352430781,0.138224144179949
"1377","cell_2923",0.0366754810585012,0.114439266919899,0.0838157996993038,0.201582067198434,0.158715680323058,0.386917484977498,0.197999979573042,0.320403359880412,0.0583205723004454,0.62819499108605,0.103457979546939,0.11968543745155,0.13811775729083,0.094993281388397,0.943809125894701,0.359987211867182,0.106284351828579,0.44522943721231,0.360918552548681,0.335601117739541
"1378","cell_2925",0.133372375803173,0.310144995436864,0.282492412406923,0.138087417551892,0.295832244100796,0.147568071860244,0.448176776055864,0.179638516994819,0.444235271186434,0.116634762877981,0.355234954592902,0.442959097551868,0.240229665612774,0.244748501387601,0.127504052129497,0.0949314566690258,0.411494568409413,0.128074920925934,0.104223139191041,0.0794956693427973
"1379","cell_2926",0.0894150484131046,0.132325882567573,0.163311329517539,0.218317969326419,0.214287448304795,0.674601921229956,0.317136290128992,0.333412022807174,0.430517723871811,0.771825520995139,0.223352569314355,0.296813500250949,0.162518567152303,0.21703932777784,0.930736699074088,0.431189024132252,0.251687165472954,0.488677506344486,0.372855911307253,0.341106592212743
"1380","cell_2927",0.150678070634235,0.297678919687049,0.795238656920828,0.197082362397124,0.695808183556075,0.124474960714393,0.645205788516135,0.170335827808081,0.434889609229743,0.0941181644430605,0.608685112435119,0.646249741595678,0.513713421992387,0.595422844004251,0.0908693962301165,0.0852141076577183,0.683720406040523,0.112788729571916,0.0917028763889003,0.0623899606754876
"1381","cell_2928",0.134610244898604,0.279326997820895,0.548124359362017,1.19674427260487,0.615040882484499,0.646376240897247,0.642614072852184,0.383694652602373,0.782505038309391,0.767870466211834,0.822865822108553,0.833162372708215,0.359131407512966,0.84723152056349,1.00011617948734,0.507941137336791,0.599722247039139,0.628278026006604,0.519492658245754,0.452822393832414
"1382","cell_2929",0.168363743370404,0.242023957233527,0.606215458660259,0.0996563621733176,0.41094518995351,0.176657861712012,0.446452545634064,0.163508601927195,0.329026657395162,0.159468855499139,0.508237202252748,0.641141793773704,0.460022608418785,0.408522834117508,0.169480123293387,0.129507902782502,0.603023470382427,0.208052827782756,0.198364017219901,0.117177063333053
"1383","cell_2930",0.149430979801946,0.265655337217385,0.667254870503061,0.156648362968005,0.530041514335942,0.134275400144219,0.468446336044596,0.149456809583902,0.339791268545369,0.101602896561568,0.646306029514668,0.595210254274293,0.468076273336712,0.415261889087707,0.0917070915814297,0.0843037447234353,0.564480900612325,0.113829179897304,0.0944752142470301,0.0671373315946289
"1384","cell_2931",0.0625898000863813,0.273375077067045,0.402204966825329,1.0236698087637,0.549019789496229,0.495957060237555,0.604559809058764,0.304656551667072,0.697141426488152,0.725842900422227,0.434328697870173,0.729681337323343,0.286349808670407,0.577162792677873,1.01184449745074,0.389964025139804,0.592115992844135,0.448089520636576,0.413813116900268,0.358493846225222
"1385","cell_2932",0.142094182808731,0.298187987102877,0.55087852074225,2.36328791016091,0.6628634245533,0.270321172166369,0.794829766134057,0.243053064920465,0.852993868395535,0.384516356119431,0.833461300746023,0.903544200653367,0.378178349778467,0.88406841390196,0.521206002774063,0.27085060457217,0.669796459547951,0.366575765240015,0.356485928294692,0.270612659235058
"1386","cell_2935",0.214508098208404,0.241210392062083,0.442833013679423,0.351162972726813,0.570461724979869,0.263034599555727,0.631008241261501,0.229989869685474,0.614768962683063,0.30975260281635,0.427722859631345,0.910435576032411,0.278611481873012,0.953099343996003,0.37776653378244,0.232587368832187,0.77470642772717,0.308885856465792,0.374239510366863,0.197313336004513
"1387","cell_2937",0.0683631027782414,0.217817457078332,0.323956399031045,0.130868560891786,0.441110387093055,0.353685096191787,0.636048676426331,0.238163341749811,0.892294927120001,0.551752917641025,0.357914990905648,0.596484385300349,0.243859472662061,0.605181922408999,0.787636014265756,0.291613623940379,0.594732047108264,0.328943587124659,0.35953931959672,0.261724012205238
"1388","cell_2938",0.161124634040297,0.443163590854852,0.369252511493363,0.0974919884072636,0.408721589269463,0.148967093326688,0.478510396575998,0.153932100430306,0.761538089920674,0.140023314423208,0.585842668331185,0.842452038027544,0.368537219139972,0.670766026155184,0.17671939111664,0.10890736421948,0.611498795820474,0.16078719334721,0.139261468288982,0.103668143689081
"1389","cell_2940",0.182640774392803,0.196400019967658,0.456625603523465,0.138803700680713,0.38421611249766,0.156736814093921,0.363917642504029,0.195224246545168,0.227035262118384,0.13668804693587,0.445232982959941,0.431095342952019,0.335392155549959,0.327620817500098,0.123417886714768,0.0971348700422854,0.436674801243092,0.14293018325109,0.11146123461218,0.087554250196145
"1390","cell_2941",0.637585106484383,0.118533809982634,0.0985288896291197,0.144454112574094,0.172631861902543,0.478914170078492,0.207167988009469,0.365902045523843,0.0686692080778505,0.468460288121916,0.12225161867923,0.196774038733676,0.109655409411981,0.0921461910431518,0.398562061380242,0.404097640087068,0.130708673897704,0.429580843150588,0.490062096645086,0.517496783101253
"1391","cell_2943",0.141054157726282,0.114914268253824,0.10252385066473,0.121537072927623,0.164789132786511,0.176133010690379,0.192035020863905,0.207255066077496,0.142634296131552,0.138121185213652,0.142016432414128,0.282272717957664,0.133612765218318,0.0957396883678125,0.113159716352975,0.156604545992219,0.178662164975853,0.217238805951562,0.0842595896303344,0.185548049077643
"1392","cell_2944",0.166974300416408,0.129826137842177,0.113532688631672,0.140586225810541,0.186763372836478,0.21331507967019,0.205222641586667,0.219250487354787,0.205298998424458,0.140948882291245,0.161734288624857,0.244761963214553,0.123048411518993,0.100630417458588,0.114211007982431,0.147637990100778,0.141195583358664,0.172199165067128,0.0772890386775277,0.173579755024124
"1393","cell_2946",0.200721805534891,0.139328242949702,0.138236144781497,0.162206070056882,0.206596017856192,0.235937475035444,0.218080375875649,0.199634095417777,0.0429414159260978,0.176385810173286,0.165194329142212,0.279494615744422,0.122579776478492,0.0955395841320344,0.13320169979376,0.182886169856321,0.186646119743589,0.201750323254192,0.0936563294776426,0.242727465924229
"1394","cell_2948",0.18913089902119,0.154570272540918,0.117156706922107,0.157386589571625,0.204608821377447,0.217661278989604,0.241951660023472,0.199503156162542,0.0438626841314954,0.190276093494242,0.127058856426138,0.34598669113805,0.132718837264891,0.0970948290868997,0.134593313285376,0.174843549579157,0.241972678349977,0.209164811802093,0.0812517981384193,0.211847750364623
"1395","cell_2949",0.262653218250347,0.221431072879609,0.17531482388816,0.181385027626702,0.285148658394376,0.276805985812675,0.262883633110433,0.2926180805946,0.254875664209541,0.257105311691612,0.242381409071808,0.407764473773409,0.171163890054745,0.157834465739827,0.172879585367297,0.25520478399247,0.322187650080398,0.321259527348683,0.120593204826973,0.318530656242623
"1396","cell_2950",0.241227136122717,0.171906103447458,0.276520542651241,0.210635433008443,0.430125058946347,0.355066648163453,0.416710366690118,0.371370321628801,0.204373819220615,0.245017491203515,0.289087547143324,0.482805399127281,0.223911695703741,0.313111257658385,0.171499125504705,0.293530298839886,0.290014514756822,0.39584583585019,0.18733458033718,0.361101311469941
"1397","cell_2951",0.353902731910881,0.16866954920244,0.289321652481992,0.23267214998674,0.358237303031661,0.371656608503954,0.309887918943026,0.318669034483637,0.0470462672208706,0.339087600849527,0.380013736882239,0.365719897867622,0.188282800648331,0.118947140652232,0.254568050636266,0.386322306186306,0.299248412602516,0.34790317226193,0.205737646145122,0.43268724775723
"1398","cell_2952",0.222499196884307,0.143010087144373,0.162952513145084,0.177909905781569,0.243979152998875,0.217890502547038,0.268976542859471,0.258421007467995,0.454773325747167,0.156051075112371,0.190708793078852,0.198456582168284,0.142433367306798,0.126005219277137,0.138658223619754,0.169187491140202,0.159004829987456,0.180296052854505,0.114470258913252,0.190980894889415
"1399","cell_2953",0.226820713110031,0.15951684625673,0.12086907471548,0.180661178181553,0.233740830593595,0.193253717053546,0.28007801732265,0.229381507897012,0.21544011103098,0.128632201661897,0.118693607966815,0.158118344794319,0.13180336794468,0.109155914719529,0.114838757579909,0.124204564333145,0.129251734407587,0.166025869289227,0.0961262184544964,0.137033829499225
"1400","cell_2954",0.34103159946921,0.301789983149887,0.459964254536693,0.252990491513108,0.381882158786685,0.99682560201855,0.629441749428534,0.49244747751436,0.145895687351894,0.33667730186499,0.611337218859846,0.626195573960822,0.993509162870991,0.487980309501415,0.360085541435233,0.517216982236448,0.414333830863451,0.676987885252204,0.20577302641009,0.566295204170848
"1401","cell_2955",0.226232575703005,0.163951702091821,0.151402641230422,0.20311680971674,0.262555499486701,0.220461427816127,0.266353920200441,0.195499502093587,0.0488909895851837,0.154872194787007,0.172870362908038,0.180074718354183,0.141178392181355,0.0877424773440244,0.127962703101217,0.170897407046949,0.132138773892487,0.17745953429121,0.111020838526058,0.209696506691634
"1402","cell_2956",0.424077295331477,0.0948243198442766,0.559212970751577,0.299106374536275,0.79236771884138,0.611681001798942,0.701201179450658,0.483353679444446,0.0941332714837217,0.496995078505665,0.682201905878332,0.685963110935224,0.335857909749304,0.571410951101283,0.32637088463377,0.562402625782189,0.423557242018431,0.54693292921928,0.295048782616895,0.680912800222
"1403","cell_2957",0.251185619607619,0.179128695780174,0.149660670454404,0.20749721521757,0.277380372973466,0.255747198330121,0.31971639810543,0.279942401533579,0.737434738169241,0.170426958000549,0.13208391865565,0.241458871254155,0.170144036935724,0.114215543756172,0.136133867306493,0.161753345573148,0.199980919714955,0.229300909767588,0.107808160156182,0.1669018008643
"1404","cell_2958",0.381407996310002,0.138451197930957,0.484599673512983,0.271924651306585,0.462256493291339,0.614244246528042,0.733416773058517,0.544537045218011,0.0497872969402881,0.385255721570647,0.712297912261248,0.701057844522445,1.14125821171295,0.558606331068284,0.366979978451478,0.645834555453591,0.464316294267227,0.754409791024688,0.23021815591394,0.650653664569682
"1405","cell_2959",0.29003293643454,0.255857934540375,0.266641958615658,0.244264087856414,0.408379171895725,0.330014962073572,0.427842105219392,1.62577965247343,0.475579447860001,0.318979776202786,0.265352325526359,0.701861858091351,0.272924419815333,0.573890422924378,0.209132196981062,0.280913358431426,0.557047343256566,0.582651834109501,0.143178773579252,0.337321433244078
"1406","cell_2960",0.233417035368766,0.180317409186513,0.135838225440985,0.196254187881554,0.24532637502712,0.263617748052617,0.294970770688845,0.267723096243429,0.120251336208654,0.177220031883425,0.159253099618143,0.243417155909651,0.217319860072587,0.13161636074117,0.140164580920975,0.183065106553995,0.226825816487685,0.249538238755904,0.105166208536138,0.205088929228785
"1407","cell_2961",0.250876585446111,0.128343822123817,0.250844542070395,0.188767422750484,0.29272345997542,0.325026589946509,0.43482326477417,0.337945363611333,0.108205470162171,0.180801634512899,0.248886837472538,0.388330076863856,0.414233516499036,0.320661115672967,0.205390268566002,0.250103502717955,0.298945249374187,0.361572038847389,0.125840516061308,0.247872670681448
"1408","cell_2962",0.589625721609595,0.177528887167742,0.685176975722046,0.416160623624362,0.989825723922876,0.810300429292587,0.850135927046589,1.02769896440245,0.553023954483052,0.642018910390838,0.869144158113355,0.994233417521195,0.507480110536817,0.965378064505439,0.403815629044645,0.63703634995741,0.634101211366596,0.836192870359072,0.357992595868286,0.936682069125885
"1409","cell_2963",0.308442511179914,0.162556758062099,0.311043130934883,0.196906581962124,0.579676740791517,0.3599144512721,0.339504829334063,0.450449530535616,0.0661194134180545,0.355894642225761,0.432913653241129,0.593830222188751,0.243191767847061,0.352750180362067,0.202699557903426,0.371789350617461,0.387880520762021,0.426708229919567,0.192211720707822,0.432238224122327
"1410","cell_2964",0.552148857951445,0.139697506065525,0.630453269291593,0.331539460312268,0.904571672691938,0.697585016347686,0.578452730166311,0.611754196576059,0.0459508188627347,0.582386817879857,0.809698440376386,0.778024077123015,0.372477930314059,0.59365968657434,0.35688192235025,0.591344079711678,0.478433702981207,0.798390679553681,0.338710617285602,0.782013856541902
"1411","cell_2965",0.349180846651952,0.117606482456872,0.367860782259507,0.21834286227764,0.678457936690696,0.458074360400843,0.386564338796571,0.406002803514254,0.0398982421772126,0.381196357785793,0.507754313137975,0.579422034016658,0.33682996069863,0.331254614775168,0.23453765438329,0.379995878327006,0.395529414027437,0.652891646814675,0.211030050772906,0.475879054308924
"1412","cell_2966",0.251342202756991,0.593166344550031,0.196185952819362,0.233416232879008,0.306460677887542,0.24447777128031,0.370091189346707,0.337711169284277,0.228759371393878,0.206447505288455,0.177843732408668,0.265744556169116,0.173993861768146,0.180173115478781,0.166359433358126,0.193683774508391,0.267382492304932,0.27860553835119,0.122649315149218,0.214395566905428
"1413","cell_2967",0.25016651882565,1.00069483582387,0.224123059340435,0.207936033617562,0.291480655269222,0.289338613624954,0.292434919260057,0.346609747969044,0.722701999485829,0.213195010334775,0.197066270621206,0.286615624458668,0.17629775036846,0.140107361146506,0.180953261351195,0.220651833396926,0.261407620843434,0.247799261274068,0.123938297694003,0.272006565405818
"1414","cell_2969",0.225163964092542,0.271513586943557,0.153306794961249,0.195621874821307,0.23848690541326,0.214746255189548,0.302269720089967,0.259657849277829,0.642590807227851,0.18910724957472,0.151928157457874,0.191402343747205,0.149504699560931,0.120752533562591,0.14020088314089,0.160080855981381,0.165868488411316,0.199196827586006,0.106495497933883,0.1798122154877
"1415","cell_2971",0.248570868423968,0.152296372488018,0.153816040897234,0.217379520604922,0.27019308422708,0.251955021406235,0.2723778345664,0.190530519469093,0.0441946053447622,0.183513022422989,0.157742790977102,0.235629918972572,0.119255283993137,0.116438430635889,0.146546169738662,0.18522601449768,0.180659895440699,0.23125257949404,0.101866502010466,0.238807777728034
"1416","cell_2972",0.267797337833649,0.171382950952411,0.265601530165676,0.212975533953069,0.382804303053597,0.332709304180286,0.365137314217634,0.873146521626535,0.439371335118981,0.269372682381609,0.203255791847295,0.47187010374934,0.231573079942958,0.2947356466431,0.212601021325013,0.397284577148925,0.441742526707294,0.884779979233965,0.147400848527114,0.323792384407721
"1417","cell_2973",0.60546471161805,0.124998718277296,0.437614339407501,0.635357285798796,0.53936956542246,0.537367514025262,0.550235669812293,0.485433824405035,0.104717560023241,0.584005644531087,0.635772791133091,0.792807116986419,0.371411875778439,0.493809332390788,0.418364268173592,0.517565696651234,0.763733459996968,0.739338287058053,0.200975648421299,0.550004903665434
"1418","cell_2974",0.291001376408904,0.158392946088206,0.229808386586922,0.221337262122939,0.336719124296224,0.303864634975084,0.363839622380098,0.847508738477297,0.270204088544143,0.25690531423834,0.191966720048046,0.480232553375552,0.217646829898418,0.22360702531441,0.190870516070622,0.309499355583179,0.378153885729808,0.505351022308669,0.131850941301245,0.28749018710725
"1419","cell_2975",0.200437713856908,0.123159950747588,0.132424949911021,0.173963322261278,0.235206150657825,0.217071119353652,0.277962410461525,0.260858337920634,0.198462139596189,0.151701287148652,0.128818469824229,0.161329626224397,0.168047188289113,0.123713075358997,0.118277845279068,0.15213847951569,0.162130153264522,0.188026838451871,0.106103938245483,0.170238748650333
"1420","cell_2977",0.329443511915628,0.136128648165667,0.309873517546663,0.248696019730755,0.652100305009312,0.366973887445091,0.546761135886451,0.322759756056025,0.401250123013499,0.307180265542423,0.330618911477219,0.408812436858667,0.247322527030059,0.261373297060326,0.214911378656178,0.334961380507454,0.314564087388748,0.423044580243141,0.208754876991813,0.40889392791671
"1421","cell_2979",0.186093460486617,0.113920558478018,0.145623713669297,0.135395092566273,0.207105639517418,0.192438344296239,0.203198243123509,0.170663995169657,0.0282953166963521,0.171886813325524,0.184277189677074,0.275127213125863,0.122956084314254,0.0997118250903792,0.115856483948095,0.167917442742993,0.156990860946543,0.171850731572526,0.088317298038409,0.196901020671698
"1422","cell_2980",0.312296008704309,0.106871005118636,0.304730621559717,0.195387396237956,0.539010506420881,0.353186012030833,0.373132165207447,0.275868425226636,0.0273599324149872,0.259534508012529,0.286529023473808,0.422015818467502,0.222836663653053,0.226915103551236,0.17186502794715,0.289681905454938,0.306624287113709,0.412516837102943,0.145828907099737,0.34171572636547
"1423","cell_2981",0.2251966404545,0.072921774466157,0.18333242430536,0.189304108039141,0.340485632523741,0.234329139959348,0.316446637463671,0.209745858635547,0.0861393035753564,0.195486829556104,0.157100146356364,0.355090583409463,0.143290000465367,0.149960970796789,0.150613475231082,0.22401428398209,0.263822717327272,0.277010103102098,0.11420670071879,0.199714218213942
"1424","cell_2982",0.418056697184297,0.0758911518751054,0.581789907371244,0.300039828202429,0.529429285142813,0.408695578994684,0.946627502397905,0.378028398905901,0.139472329523248,0.317613596984249,0.464249496860285,0.566643196507641,0.353381033755747,0.362348712695411,0.298427390692707,0.450755648990768,0.415012183329531,0.37594535595762,0.202152514854266,0.457113965622886
"1425","cell_2983",0.322281558938403,0.0982442073604144,0.408411467842458,0.216952247453314,0.611716535490303,0.38032399225731,0.396527226591759,0.364107462653433,0.0435258767145752,0.3541457510822,0.436529231646467,0.524264653215587,0.228857743824167,0.347753429874811,0.23346198035986,0.370878941662721,0.35144165437432,0.475450847985389,0.19530674937389,0.445854434237671
"1426","cell_2984",0.390211904255227,0.11722832888836,0.486095219564662,0.413353148219201,0.693281295290478,0.495003296578906,0.717364583081018,0.642180856342929,0.0986270433219627,0.406424079372235,0.394155826680859,0.658963664980585,0.426128908092282,0.584318581475831,0.309280517725802,0.390357034985769,0.472842432119805,0.57448361330369,0.228521992816413,0.488476657647856
"1427","cell_2986",0.241499926771387,0.415981401508954,0.170383015212066,0.260884926228815,0.213154596807568,0.321532493008845,0.201812289207617,0.303761620418559,0.358906178316537,0.279921010458472,0.394632918042759,0.350747348622744,0.166411875060526,0.242355304622809,0.211268262310422,0.298426782770896,0.267083428348026,0.305812907982178,0.117148242606359,0.319853555538534
"1428","cell_2987",0.194969174682249,0.117448983989477,0.177103131576121,0.141676632527908,0.205255056524602,0.329681070414938,0.226335887067609,0.313213414119623,0.424295179255002,0.282079846239898,0.539153833456586,0.411349677899453,0.234147956936754,0.4803958252122,0.189434451535462,0.318940765069599,0.285201820147473,0.295539913529893,0.146863074247275,0.342337172453749
"1429","cell_2988",0.285927740406811,0.208174130238047,0.421165848953026,0.25243460962904,0.476634026775636,0.412707877269498,0.688398951716713,0.511754157131573,0.69903307692032,0.302709811582531,0.40298809803949,0.688737993361102,0.397148065099282,0.478275576282423,0.27108538608482,0.45463759520862,0.53349693772686,0.620531060947027,0.178856464237621,0.441905956385913
"1430","cell_2989",0.347336145240182,0.219449778961651,0.405310960844353,0.252168126816864,0.419829618094025,0.415290865098491,0.552691708684453,0.402539040284559,0.513423582630198,0.320605305378265,0.513506962149558,0.546032850581968,0.376527048874888,0.302565034624884,0.257064501649316,0.514982824579664,0.416004454860756,0.450801704321518,0.174727036859615,0.505412857945537
"1431","cell_2990",0.206054331655012,0.135146865043799,0.166092396781612,0.151764843818013,0.251162171499958,0.248845311284471,0.263777080428943,0.237611489440743,0.153774378267742,0.20470732462465,0.175170024337126,0.374937116491075,0.160387708963376,0.139337324915126,0.153945621853935,0.191359794131729,0.259956814092754,0.284085759909845,0.0986025832229847,0.220535544183128
"1432","cell_2991",0.275716232095258,0.162070485217204,0.307948406928751,0.198597332538549,0.320306583491971,0.564385707542937,0.48598282979555,0.405664797307976,0.449790541793713,0.268589604371705,0.390403346328238,0.521496524926677,0.654313375914494,0.394629854632039,0.247143641164984,0.399174628743798,0.389129732607998,0.550312601551359,0.160733331090641,0.362483219683294
"1433","cell_2992",0.441666180248504,0.210109640032139,0.444443754349259,0.264299263960937,0.6800892059961,0.523921365291596,0.545660797476023,0.5254144548382,0.500043928738629,0.42100062615796,0.519148023177182,0.659492212457609,0.353968351883087,0.366246461489836,0.278305492666055,0.426781014758477,0.493531767724203,0.614530274951906,0.265128826313773,0.551558755662253
"1434","cell_2993",0.272173952996164,0.156396979875528,0.354347622462376,0.206826031105293,0.310540131910121,0.713877870996967,0.504941001451133,0.501443701277554,0.473025873284517,0.296132310210576,0.513160046637228,0.521829463418234,0.448902252263534,0.36737291749253,0.284041918876883,0.454265119677755,0.352157932056965,0.49926090861653,0.186990685552615,0.456261615897551
"1435","cell_2994",0.260822131275532,0.181457577805767,0.239829718300484,0.215619870180122,0.309266625049411,0.349872774136945,0.34740461608314,0.30902316229897,0.435534639672142,0.260823732514645,0.326008000437735,0.450274306649673,0.261595816845841,0.281768772834376,0.180988780495028,0.474031822763099,0.337015542193883,0.401404392526015,0.125415179717229,0.317906478905633
"1436","cell_2995",0.353668567305214,0.221877534365706,0.327990063530895,0.249936167749474,0.358442706154993,0.519076692789087,0.405234990217031,0.362763208025234,0.512499844397111,0.42721422479393,0.628644842553303,0.521909194576403,0.279866426832428,0.337843632946825,0.241610895224669,0.666630394313145,0.363153033636472,0.484766128486485,0.178486918649724,0.504339469111265
"1437","cell_2996",0.422626788467546,0.213272925961581,0.430789806130378,0.252390095796435,0.646873899415194,0.634745933594544,0.449562790640654,0.433350856771513,0.52050234040044,0.379830960492332,0.543203445374895,0.542629100124404,0.42222133356312,0.335579298297216,0.284452143713523,0.423091143332598,0.44877792234075,0.73549258107861,0.207419440654337,0.567359327783419
"1438","cell_2997",0.334688127384601,0.2018090646644,0.502024454403238,0.281526203558813,0.510820926077767,0.555450768290593,0.926209426231143,0.452442974815791,0.533834878675682,0.396296764324822,0.55558855427717,0.633565048670545,0.33869374651296,0.531314830426388,0.378920652117887,0.554631137759108,0.418970626550125,0.564547589097831,0.25711699926945,0.717788356429543
"1439","cell_2998",0.487330972127285,0.444210658469821,0.48641640281719,0.359881427541141,0.730674174016463,0.696303894597842,0.502621621599922,0.607129098800977,0.708605438485716,0.53249002987774,0.683566013122183,0.732808805490824,0.391113735290631,0.46453740313302,0.336043007104863,0.63043504158006,0.604985392616449,0.954528937452679,0.258112285538912,0.692868087709702
"1440","cell_2999",0.369431563797656,0.241944163010873,0.417576638703046,0.280573520415378,0.48394644460775,0.526030109882111,0.492108076192993,0.456690701869011,0.597162922822978,0.414557917870576,0.554540892582545,0.676774269018747,0.402118471107601,0.402204824609443,0.272793573899809,0.682799482064298,0.572343886106335,0.613672863325864,0.182479267402611,0.595155981533137
"1441","cell_3000",0.43315592400327,0.554278436208742,0.471636321984016,0.823598983335255,0.536546999496876,0.574307622727441,0.641287275160925,0.591706462260635,0.828343741166838,0.662999545787299,0.710235229458629,0.929025165182155,0.497000098487457,0.688312880463531,0.414932129899732,0.682954281745673,0.693237056305062,0.778339352000037,0.253030062289462,0.7127747860992
"1442","cell_3001",0.551068195699789,0.423819415689335,0.758532870663146,0.538944582721855,0.688150456656483,0.66093140712631,1.13841655081868,0.63309300642792,0.777917650198311,0.524218286474274,0.805315053006928,0.897902884080936,0.744315894163354,0.761195651469289,0.486731522738577,0.751972428428011,0.629086346565666,0.800456885616599,0.315594263143961,0.827866715965177
"1443","cell_3002",0.390787857774953,0.375608907398179,0.357280055162717,0.715262280225159,0.435076026486739,0.474246080509926,0.545953247683969,0.722525461152084,0.860186381594301,0.531124445659432,0.524053977527052,0.719231770995239,0.326417453863001,0.606756092808819,0.419093952377069,0.515989998995022,0.679705673789873,0.610191722058133,0.221156617458402,0.455692646675726
"1444","cell_3003",0.360083469865028,0.219205078788033,0.345771083480675,0.294147735105717,0.439736013750919,0.505556365929188,0.492119453710642,0.444425262311208,0.676923728881394,0.409112093007997,0.676412408031695,0.70576659648947,0.354298123376541,0.523005257145225,0.286597093382497,0.520098890688742,0.492229374750851,0.50941168147656,0.191179395258129,0.554937607724747
