,x,y
0,-87.35259259259259,14399.211851851851
1,-756.9504132231405,14417.876033057852
2,-779.551724137931,14387.206896551725
3,-1082.3059523809525,14136.7
4,-1479.128755364807,14203.871244635193
5,-1484.648401826484,14220.433789954339
6,-1597.1649484536083,14872.98052691867
7,-1591.6350710900474,14773.255924170617
8,-287.39493886835373,12613.822576059141
9,-365.09549180327866,12603.874590163934
10,-350.45668316831683,13299.013613861385
11,-593.102730467694,13310.34252500676
12,-605.0371650821089,13024.778738115816
13,-692.2987012987013,13048.300865800866
14,-839.2097902097902,12812.937062937062
15,-867.9492273730684,12738.644591611479
16,-951.3091755319149,12639.47739361702
17,-1046.520202020202,13370.081818181818
18,-1328.5744680851064,12651.808510638299
19,-1370.4261603375528,12644.447257383967
20,-455.62236390387443,11008.212849435999
21,-501.2039119804401,11136.081173594132
22,-670.823776959495,10804.594950026301
23,-695.8743545611015,10894.724612736662
24,-781.320197044335,10928.548440065682
25,-813.1829710144928,11011.032608695652
26,-852.7684426229508,10934.77868852459
27,-962.208103130755,10782.208103130755
28,-981.7784810126582,10980.208860759494
29,-1077.973780807551,10791.126900891453
30,-1118.4703433922996,10094.262226847035
31,-1183.0138026224984,10968.012422360249
32,-1235.6936542669584,10957.87089715536
33,-1257.555,10869.0
34,-1274.808071748879,10988.81793721973
35,-1330.6220735785953,10938.209030100334
36,-1343.4417475728155,10877.567961165048
37,-1415.8585209003215,10745.74919614148
38,-1441.983388704319,10878.654485049834
39,-1549.5939323220537,10404.071178529755
40,-1560.6540664375716,10565.528064146622
41,-1577.9430970149253,10239.750932835821
42,-1585.9370078740158,11111.468503937009
43,-16.718267419962334,9347.917514124294
44,-43.803030303030305,9612.590909090908
45,-113.31320754716981,9833.890566037735
46,-380.23237597911225,9570.879895561358
47,-412.7447368421053,9444.631578947368
48,-520.4628736740598,8600.021215043394
49,-570.7861445783133,8548.280120481928
50,-574.7169421487604,9484.940082644629
51,-618.5981308411215,9840.263239875389
52,-622.8776470588235,8595.590588235294
53,-684.65,9397.976470588235
54,-718.1240310077519,9848.600775193798
55,-722.2713178294574,9740.019379844962
56,-793.4632768361582,8870.485875706214
57,-805.6860859728507,9453.091628959275
58,-870.3319327731092,9738.766106442577
59,-1029.3032440056418,9528.420310296191
60,-1072.4862596675991,9662.036860292908
61,-1047.3061550759392,9394.484412470025
62,-1099.4143605086012,9896.697581650462
63,-1079.4794952681389,9122.201892744479
64,-1096.3342939481267,9287.775216138329
65,-1134.3384126984126,9779.826666666666
66,-1123.9256756756756,8410.137387387387
67,-1147.1439732142858,9624.777901785714
68,-1204.0222634508348,9071.78107606679
69,-1244.869104908566,9414.837343599615
70,-1340.7248822605966,9318.362244897959
71,-1320.2156862745098,9258.901960784313
72,-1335.8156565656566,9427.034090909092
73,-1398.610775151182,9679.71797691039
74,-1451.643031784841,8982.922575387123
75,-1522.67182064167,9807.417665249324
76,-1481.9771986970684,9365.058631921824
77,-1485.17,9320.87
78,-1536.825067628494,9396.70784490532
79,-1607.745806451613,9985.908387096773
80,-1603.7069846678023,9564.010221465076
81,-1619.216814159292,9628.721238938053
82,-1638.6856846473029,8999.386929460581
83,-1638.553125,8570.759375
84,-1640.1255707762557,9494.205479452055
85,-55.89691580994721,7925.264795776605
86,-222.10434782608695,7811.498550724637
87,-272.9810126582278,7392.284810126583
88,-348.07312252964425,8019.911067193676
89,-373.33131124591694,8332.48203453103
90,-432.3473154362416,7688.451342281879
91,-480.4878787878788,7723.766666666666
92,-510.45696539485357,7840.106477373558
93,-533.5038639876352,7901.485316846986
94,-652.6309012875537,8311.884120171673
95,-871.3880341880342,7884.495726495727
96,-895.0837320574162,8168.944976076555
97,-917.1823056300268,7174.01072386059
98,-977.7066666666667,7731.621428571429
99,-973.8785185185185,7570.357037037037
100,-987.9930822444273,8119.028439661799
101,-1002.3625866050809,8300.09699769053
102,-1015.2844036697247,7879.376146788991
103,-1134.8083028083029,7027.289377289378
104,-1125.040909090909,8360.245454545455
105,-1156.0314009661836,8214.726247987117
106,-1177.5891286970423,8064.517186251
107,-1617.5125448028673,7005.329749103943
108,-1628.8261578604045,7827.727332028702
109,-291.28343949044586,5083.048832271762
110,-280.5966101694915,5333.637288135593
111,-324.2072829131653,5611.316526610644
112,-323.54460093896716,5287.103286384977
113,-407.0031243490939,5241.007915017704
114,-415.2990033222591,5778.767441860466
115,-482.6402569593148,5867.269807280514
116,-524.8620159373689,5430.469313574724
117,-515.059205190592,5800.22303325223
118,-546.4271844660194,5231.5873786407765
119,-604.9796296296296,5252.6518518518515
120,-617.5482625482625,5416.2683397683395
121,-645.2747603833866,5693.977635782748
122,-687.7546110665597,5531.49959903769
123,-686.1891191709844,5138.919689119171
124,-709.8931297709923,5315.395038167939
125,-728.9170804369414,5793.577292287322
126,-722.792243767313,5153.379501385041
127,-896.1208597767175,6048.976004076528
128,-822.2947583390061,5701.976855003404
129,-922.0553995404647,5442.500382946132
130,-884.5938697318007,5891.16091954023
131,-907.023102310231,6472.451045104511
132,-1125.0835195912969,6156.758655293527
133,-1026.9726443768998,5905.635258358663
134,-1024.8533653846155,5780.516826923077
135,-1107.9351851851852,5498.28288633461
136,-1168.1531159719357,5826.897922685376
137,-1172.7840154274695,5687.172701949861
138,-1164.589010989011,5560.039560439561
139,-1191.4990642545229,6497.248908296943
140,-1259.8545788581118,5174.056105144149
141,-1255.8338399189463,5494.10064167511
142,-1278.3485915492959,5902.0
143,-1320.6308139534883,5844.720058139535
144,-1299.8722222222223,6041.575925925926
145,-1329.4475176086582,5542.230544579969
146,-1327.6263048016701,5259.964509394572
147,-1340.8166775527977,6301.379708251688
148,-1362.373712901272,5101.580860084797
149,-1437.2733610922824,5317.915948484555
150,-1381.253125,6397.19375
151,-1378.964705882353,5935.901960784314
152,-1415.6988416988418,5107.158301158302
153,-1424.8775398132893,5644.470620538166
154,-1429.668016194332,6491.183704453441
155,-1460.9794326241135,5762.490780141844
156,-1498.7454867648687,5524.622438808285
157,-1505.8275862068965,5827.172413793103
158,-1629.5321888412018,5711.112303290415
159,-6.371900826446281,4398.714876033058
160,-106.5748987854251,4631.963562753037
161,-230.12792397660817,4947.607456140351
162,-201.18947368421053,4121.91052631579
163,-459.4594594594595,4944.814496314497
164,-530.4009900990098,4952.509900990099
165,-617.6574411875707,4932.788652660712
166,-611.016091954023,3998.726436781609
167,-697.6582959641256,3881.7739910313903
168,-783.3511886849233,3966.0112348279667
169,-809.2596899224807,4162.87984496124
170,-947.815734989648,3772.577639751553
171,-979.8484933035714,3675.311941964286
172,-990.8280399274047,3513.8294010889294
173,-1112.9801541425818,4632.76936416185
174,-1045.767361111111,3557.0729166666665
175,-1103.878895184136,4949.339943342777
176,-1138.518018018018,3518.472972972973
177,-1215.7107366226546,3951.843988881167
178,-1192.1939163498098,3477.1901140684413
179,-1214.521655437921,3448.9307025986527
180,-1213.733173076923,4569.127403846154
181,-1241.3707518022657,3853.8898043254376
182,-1251.6342165898618,4608.525921658986
183,-1258.415611814346,4501.331223628692
184,-1262.087570621469,4987.9350282485875
185,-1268.8292682926829,3763.5823170731705
186,-1301.5015015015015,3756.072072072072
187,-1319.426380368098,3884.4815950920247
188,-1374.1625441696112,3644.9134275618376
189,-1455.537818249396,3859.2873071919716
190,-1423.3765060240964,4455.159638554217
191,-1483.9873079492318,3986.9532398129595
192,-1481.611891891892,4770.512432432432
193,-1511.1573604060914,4921.315566835871
194,-1562.9657794676807,4696.726235741445
195,-1603.170684039088,4718.971986970684
196,-1631.5058448459085,3526.626992561105
197,-992.3912252325111,2109.280832996361
198,-1117.7379310344827,2115.7408866995074
199,-1128.9970149253732,1955.9985074626866
200,-1169.6960556844547,2243.614849187935
201,-1232.4915572232646,3047.5891181988745
202,-1231.1926605504586,3113.3440366972477
203,-1241.9672447013488,2381.416184971098
204,-1279.367469879518,2985.366761162296
205,-1307.4873646209387,2931.523465703971
206,-1321.9625,2534.9363636363637
207,-1331.4752475247524,2895.0495049504952
208,-1414.2071713147411,2842.362549800797
209,-1575.7844036697247,3004.3394495412845
210,-1620.7133784928028,2675.121083827265
211,-1607.252676659529,3002.4346895074946
212,-1632.4502164502164,3113.597402597403
213,-255.35338345864662,233.7531328320802
214,-718.1863612701718,26.841749089016137
215,-769.2706155632985,796.075493612079
216,-797.6749605055293,1060.5608214849922
217,-810.6690909090909,835.7563636363636
218,-891.7771657486229,46.98647971957937
219,-840.2956878850102,764.5667351129364
220,-882.9169139465876,1003.0771513353116
221,-886.0463576158941,882.5165562913908
222,-1075.9423060582888,453.8865664032628
223,-1063.1399491094148,221.87786259541986
224,-1141.2208056778602,722.9624104619833
225,-1101.7641509433963,250.33018867924528
226,-1112.667221297837,96.4575707154742
227,-1112.3313953488373,273.5755813953488
228,-1159.1349172677133,1166.3228680526092
229,-1128.8923303834808,314.1607669616519
230,-1148.9314227226203,415.2937563971341
231,-1162.5530546623795,256.7877813504823
232,-1196.2996474735605,467.5264394829612
233,-1226.0941176470587,99.77352941176471
234,-1216.9721115537848,405.3784860557769
235,-1278.9247482776896,166.73926868044515
236,-1281.0734055354994,313.4235860409146
237,-1309.2136752136753,907.8931623931624
238,-1334.8617482951022,925.4147551146931
239,-1333.76171875,804.0546875
240,-1372.153086419753,428.5534391534392
241,-1426.4164948453608,209.81237113402062
242,-1560.1238581407845,155.6732939279957
243,-1579.0796410544026,1090.7997756590016
244,-1598.2691962568902,1269.9388539930778
245,-1569.865102639296,1034.2140762463343
246,-1572.8951219512196,900.1560975609756
247,-1620.9274066280905,348.70173592845873
248,-1607.3298429319373,984.7971204188482
249,-1616.2557127312296,905.0097932535365
250,-1617.1305942773295,84.97065297138664
251,-1632.129753914989,6.876957494407159
252,-1632.5362962962963,780.4237037037037
253,-1636.1944709246902,1099.8932316491896
254,-1643.9411764705883,725.5992647058823
255,1669.853195164076,174.51381692573403
256,1650.378157693289,344.7223781576933
257,1607.010909090909,503.8036363636364
258,1513.5774354704413,241.44421315570358
259,1534.928445229682,394.58370141342755
260,1387.2933835648694,433.67577113256414
261,1323.4511056511055,797.6329238329238
262,1322.4379878577624,669.1691240242844
263,1298.4257641921397,712.7139737991266
264,1277.1219195849546,1252.5836575875487
265,1261.9776619508564,1086.0439314966493
266,1223.7316017316018,1333.5829725829726
267,1157.087542087542,1280.8181818181818
268,1084.6716023268114,307.397673188789
269,1149.3308189655172,1163.135775862069
270,1133.4688940092165,34.50806451612903
271,1077.4872665534804,1363.0500848896434
272,1111.972891566265,1324.3192771084337
273,1069.9799691833591,50.24345146379045
274,760.09702009702,1395.2404712404712
275,718.3919413919414,3.5824175824175826
276,699.6913397483346,1556.5805576116456
277,260.57378453630326,361.43306917969585
278,1669.8365527488857,1761.2298167409608
279,1676.9138755980862,2533.3923444976076
280,1653.4408866995075,2421.4704433497536
281,1651.0140845070423,3317.8767605633802
282,1635.5378619153676,2337.9510022271716
283,1557.1566424322539,2615.0204890945142
284,1561.9812734082398,2124.187265917603
285,1559.9786585365853,2430.878048780488
286,1308.26171875,2422.09140625
287,1133.6429906542057,3184.3869158878506
288,370.3278931750742,1907.139465875371
289,371.17668893838163,2298.709725315516
290,317.9798432250841,2380.5778275475923
291,160.7233429394812,2592.35734870317
292,149.3596837944665,2650.3596837944665
293,1668.6246648793565,3414.1572832886504
294,1628.771226951969,4158.683132255862
295,1642.0456621004566,3827.433789954338
296,1639.291390728477,3474.3311258278145
297,1563.507923269391,4349.621351125938
298,1500.5490519965526,3447.9768744613616
299,1518.7630331753555,4169.691943127962
300,1494.2364367046216,3616.7361018084393
301,1444.8491834774256,4126.1402497598465
302,1443.3082437275987,3563.5412186379926
303,1373.0175879396984,4109.277952261306
304,1374.7798710956868,4365.591472483887
305,1251.7431225121627,4531.620698805838
306,1318.9402985074626,4169.548507462687
307,1259.3347107438017,4897.731404958678
308,1245.1498800959232,4943.618705035971
309,1214.7888349514562,3699.1723300970875
310,1145.5792910447763,4123.791666666667
311,1156.2429577464789,4863.4260563380285
312,965.2451361867704,3889.9824902723735
313,812.4487377640392,4023.676283702559
314,817.4087882822903,3701.5392809587215
315,665.5890909090909,4079.0254545454545
316,437.6944666618192,4286.675707118447
317,434.21359223300965,4131.734627831715
318,297.094429347826,4180.568444293478
319,303.6081923419413,4439.609082813891
320,221.6464155528554,4944.931956257595
321,192.46588119783996,4759.162984781542
322,175.58669354838707,4561.766129032258
323,165.09925442684062,4451.537744641193
324,149.1356673960613,3884.54704595186
325,83.3905539859968,4384.538324530156
326,118.59361702127649,4563.015957446809
327,60.539893617021335,4101.757313829788
328,1630.8366890380314,6117.917225950783
329,1181.3130699088147,5937.905775075988
330,1128.318352059925,6089.827715355805
331,1053.0131702728127,6474.355597365946
332,995.4708290685772,6546.9959058341865
333,941.1158798283262,6590.93991416309
334,784.3970753655793,6577.06524184477
335,772.5016722408027,6337.066889632107
336,732.7992221682061,5562.327175498299
337,743.6032372680615,6130.561784445322
338,626.4492685228881,5698.291175082586
339,626.5020746887967,6407.4315352697095
340,630.6425339366515,6498.511312217194
341,582.1467793030622,6678.88489968321
342,586.9898989898991,6465.24494949495
343,570.3388658367912,5467.259336099585
344,526.9197568389059,5729.3452887538
345,519.6153846153845,5958.2307692307695
346,261.5442294402212,5141.730822391154
347,268.6618303571429,5220.3359375
348,269.85378590078335,5324.600522193212
349,232.37253456221197,5456.46470046083
350,246.62809917355366,5358.553719008264
351,180.07961262734239,5631.6849452899005
352,228.06862745098033,5733.318627450981
353,156.66666666666674,5149.480654761905
354,93.37570093457953,6233.665420560747
355,1625.9918166939444,7736.703764320786
356,1534.321760391198,7804.495354523227
357,1484.0165782493368,8126.787798408488
358,1414.5978062157221,7926.08592321755
359,1286.6319218241042,8359.628664495114
360,1230.8013698630136,8238.410958904109
361,1174.60310880829,8214.847668393782
362,940.3617511520737,7068.267281105991
363,780.4274193548387,7154.983870967742
364,749.4403553299493,7126.1269035533
365,771.3104395604396,8157.648351648351
366,729.5576923076923,7875.888795986622
367,706.1666666666666,8279.953551912567
368,703.0229645093946,7951.1691022964515
369,692.5985130111524,7563.126394052045
370,683.9298642533937,8078.031674208145
371,678.2941176470588,7656.151583710407
372,664.2142857142857,7515.03231292517
373,574.2497925311204,6731.664730290457
374,564.1416015625,7512.77734375
375,499.2357723577236,8218.558265582657
376,473.47528517110277,7366.93536121673
377,449.0483091787439,7989.748792270531
378,329.503305785124,7932.790082644628
379,269.09333333333325,8231.786666666667
380,133.47324723247243,7789.290590405904
381,44.780249110320256,7987.423487544484
382,1269.240262402624,8427.622386223862
383,1158.6517857142858,8804.9375
384,1146.2727272727273,8670.398034398035
385,1101.0350179068841,8691.980501392758
386,1109.923202614379,8893.493464052288
387,1063.50906002265,8800.143261608155
388,1041.6558317399617,8965.305927342257
389,992.4358752166378,8502.12218370884
390,922.2091078066915,8436.577137546468
391,884.4143572213405,9275.434135026248
392,899.961894953656,8789.227943700653
393,859.5992957746479,8471.491784037558
394,885.552,8605.062222222223
395,697.475763016158,9036.840215439857
396,678.656338028169,8578.438873239436
397,643.8119180633148,9330.845437616388
398,602.4375,8824.08
399,588.4656925031766,9257.154383735706
400,560.7550702028082,9041.464898595943
401,565.1446808510639,8846.893617021276
402,408.8535714285715,8591.983333333334
403,294.6878287002253,8442.400826446281
404,289.5999999999999,9516.14387755102
405,237.04444444444448,9207.651851851851
406,1556.1587301587301,11345.873015873016
407,1525.240356083086,11218.979228486647
408,1353.8732004429678,11384.706533776302
409,1187.2238805970148,10989.830629461389
410,1153.16515973478,11394.691983122362
411,1152.3352272727273,10838.491477272728
412,1124.5683621091928,10771.329911339244
413,1063.1955056179777,10518.408988764046
414,1060.2142857142858,11193.55357142857
415,1031.0523415977962,11191.619834710744
416,979.0309278350516,10521.938144329897
417,927.3462414578588,10646.41230068337
418,903.7489051094891,10179.579562043795
419,905.5656324582338,11689.739856801909
420,806.9472759226713,11062.278998242531
421,811.9480249480249,10539.773388773388
422,461.90987124463527,11605.296137339055
423,422.82548476454303,11055.664819944599
424,376.7863247863247,11010.40064102564
425,287.9570552147238,11231.99754601227
426,786.2992700729927,12729.038321167884
427,473.26666666666665,12796.196078431372
428,367.9676375404531,13737.608414239483
429,1114.0315789473684,16559.323684210525
430,768.5663900414938,16302.48755186722
431,676.6188118811881,16694.47689768977
432,128.69351851851843,15436.736111111111
433,3210.963963963964,15654.68918918919
434,2838.3750767341926,15442.962553713935
435,2804.0348837209303,15551.587209302326
436,2562.456896551724,15846.307471264368
437,2417.7695652173916,14808.58695652174
438,3281.8196721311474,13093.954918032787
439,3043.8665413533836,11772.836466165414
440,2843.033864541833,13180.873505976095
441,2659.6713197969543,13040.890862944163
442,2581.390909090909,11905.713636363636
443,2233.6009771986974,12785.389250814333
444,2192.1788856304984,12892.690615835778
445,2195.0614334470993,12945.880546075085
446,2129.104444444444,12760.986666666668
447,1945.6666666666667,12117.505208333334
448,3151.4825,11548.7325
449,2910.95079086116,11568.794376098418
450,2869.66814159292,11591.853982300885
451,1935.415053763441,11585.393548387097
452,1922.9547038327526,11493.299651567944
453,1834.1974522292994,11455.789808917198
454,1786.178485576923,11370.1796875
455,2118.0849673202615,8477.709150326797
456,2095.3249581239534,8742.904522613066
457,2014.418699186992,9252.849593495936
458,3232.8186946011283,8062.882352941177
459,3055.239285714286,7690.475
460,2879.4693396226417,7794.9669811320755
461,2769.484421364985,7744.658011869436
462,2696.681632653061,7773.714285714286
463,2631.402390438247,7847.8565737051795
464,2263.3104575163397,6809.666666666667
465,2191.9908088235297,8332.226102941177
466,2167.3828647925034,7092.580655957162
467,2016.7577696526507,7575.361974405851
468,2544.9779179810726,6505.2429022082015
469,2460.0359477124184,6550.941176470588
470,2387.340579710145,6649.094202898551
471,2289.5972982840453,5642.249361080687
472,2214.1608280254777,5430.824840764331
473,1973.6221498371335,5924.4234527687295
474,1882.4916083916085,6085.088811188811
475,2560.2798353909466,4453.5579071134625
476,2504.7127016129034,4982.391129032258
477,2489.2542372881358,3940.1144067796613
478,2454.5755326016783,4807.552937378954
479,2442.937817258883,4205.164974619289
480,2372.6682242990655,4245.189252336449
481,2242.38014527845,4133.28813559322
482,2175.210526315789,4533.7216066482
483,2104.8975622406642,4341.53086099585
484,1959.4051446945339,3863.340836012862
485,3197.9569114098585,1712.987245777318
486,3180.0207100591715,2214.4408284023666
487,2984.860576923077,3140.0096153846152
488,2751.8320251177392,1916.8414442700157
489,2730.3351063829787,2862.3989361702124
490,2725.8658146964854,2827.7955271565497
491,2716.340740740741,1720.2814814814815
492,2671.51269035533,2603.0177664974617
493,2647.8144699140403,1709.8825214899714
494,2490.152260151098,2243.7096293301665
495,2530.728547323209,1868.8704095720202
496,2585.967413441955,2680.551934826884
497,2410.938727415554,2489.8633150039277
498,2359.419640659611,1950.7989170563624
499,2387.1862312444837,2455.4104148278907
500,2360.235565819861,2603.635103926097
501,2259.6145602993706,2094.6492600782444
502,2255.5610921501707,2914.337883959044
503,2260.2411067193675,1719.5375494071145
504,2204.2071234998066,1786.0874951606659
505,2187.6820512820514,2989.393162393162
506,2136.723069355632,1954.3413674372848
507,2174.5546558704455,2177.9514170040484
508,2126.1483971044468,1755.044467425026
509,2115.6323168594463,2142.7556957588504
510,2110.7786998616875,3227.585523282619
511,2044.327291037261,2195.1389728096674
512,2001.2957627118644,2166.874152542373
513,2001.177177177177,2065.742742742743
514,1973.9110824742268,2278.1623711340208
515,1927.0904728048347,1847.081230003555
516,1927.8918406072107,2032.5237191650854
517,1925.424789410349,2485.03008423586
518,1896.909466721786,2703.339396444812
519,1872.5652173913043,1806.7859531772576
520,1858.3660714285713,2053.6651785714284
521,1811.8430493273543,2148.9786995515697
522,1790.47212543554,2342.51393728223
523,1787.0526315789473,2724.7631578947367
524,1753.8992408557626,2233.7156659765355
525,1723.1965240641712,2529.0494652406414
526,3315.6678700361012,18.685920577617328
527,3315.5836909871246,1091.961373390558
528,3314.182561307902,1469.8637602179836
529,3265.4826109302726,1246.7157786534178
530,3165.903216783217,844.4926573426574
