gene_seq,gene,background,signal,nprobe,signalxnprobe,cum_signal,cum_signalxnprobe,program,cum_signal_norm,cum_signal_nprobe_norm
77,hivep2,,1.610622123415479,1.0,1.610622123415479,365.14177436753045,365.14177436753045,1,21.496580311878862,21.496580311878862
78,camk4,,1.5923970165974621,1.0,1.5923970165974621,366.73417138412793,366.73417138412793,1,21.590327707434948,21.590327707434948
79,mical2,,1.573592086020285,1.0,1.573592086020285,368.30776347014825,368.30776347014825,1,21.68296802149889,21.68296802149889
80,lmo4,,1.5296660647802254,1.0,1.5296660647802254,369.83742953492845,369.83742953492845,1,21.773022328401627,21.773022328401627
81,nell2,,1.519924435314788,1.0,1.519924435314788,371.35735397024325,371.35735397024325,1,21.862503127327813,21.862503127327813
82,n28178,,1.5112045974904489,1.0,1.5112045974904489,372.8685585677337,372.8685585677337,1,21.951470573065578,21.951470573065578
83,nefl,,1.4897264434356863,1.0,1.4897264434356863,374.3582850111694,374.3582850111694,1,22.039173559637067,22.039173559637067
84,homer1,,1.43917668814245,1.0,1.43917668814245,375.79746169931184,375.79746169931184,1,22.12390058741477,22.12390058741477
85,psd3,,1.4377101348945842,1.0,1.4377101348945842,377.2351718342064,377.2351718342064,1,22.20854127645534,22.20854127645534
86,erc2,,1.4183012010988096,1.0,1.4183012010988096,378.65347303530524,378.65347303530524,1,22.292039325202747,22.292039325202747
87,dkk3,,1.4162810837252293,1.0,1.4162810837252293,380.06975411903045,380.06975411903045,1,22.375418445855892,22.375418445855892
88,cnksr2,,1.3848917675044645,1.0,1.3848917675044645,381.45464588653493,381.45464588653493,1,22.456949618658527,22.456949618658527
89,itpka,,1.3802335972481379,1.0,1.3802335972481379,382.8348794837831,382.8348794837831,1,22.538206556251577,22.538206556251577
90,kcnip3,,1.3439128222082535,1.0,1.3439128222082535,384.17879230599135,384.17879230599135,1,22.617325221774863,22.617325221774863
91,ptk2,,1.2897417088875753,1.0,1.2897417088875753,385.4685340148789,385.4685340148789,1,22.693254732373052,22.693254732373052
92,arc,,1.2751073900385297,1.0,1.2751073900385297,386.74364140491747,386.74364140491747,1,22.76832269320474,22.76832269320474
93,foxp1,,1.2653266416001028,1.0,1.2653266416001028,388.00896804651757,388.00896804651757,1,22.842814843052647,22.842814843052647
94,kcnv1,,1.2550000131224843,1.0,1.2550000131224843,389.26396805964004,389.26396805964004,1,22.916699044936216,22.916699044936216
95,dlg1,,1.196045028771702,1.0,1.196045028771702,390.46001308841176,390.46001308841176,1,22.98711245644507,22.98711245644507
96,enc1,,1.1894978028426422,1.0,1.1894978028426422,391.6495108912544,391.6495108912544,1,23.057140420497944,23.057140420497944
97,ier5,,1.1824484629500673,1.0,1.1824484629500673,392.83195935420446,392.83195935420446,1,23.126753376705135,23.126753376705135
98,ano3,,1.1784172813246285,1.0,1.1784172813246285,394.0103766355291,394.0103766355291,1,23.196129009698044,23.196129009698044
99,bdnf,,1.1743619606732674,1.0,1.1743619606732674,395.18473859620235,395.18473859620235,1,23.265265898366987,23.265265898366987
100,kcnb1,,1.1131558268506825,1.0,1.1131558268506825,396.29789442305304,396.29789442305304,1,23.330799467274513,23.330799467274513
101,fmnl1,,1.1111395936044521,1.0,1.1111395936044521,397.4090340166575,397.4090340166575,1,23.396214336753633,23.396214336753633
102,lingo1,,1.1052742690040578,1.0,1.1052742690040578,398.5143082856615,398.5143082856615,1,23.461283903585457,23.461283903585457
103,cd34,,1.0845188217772685,1.0,1.0845188217772685,399.5988271074388,399.5988271074388,1,23.525131558355888,23.525131558355888
104,galnt9,,1.0457362906878567,1.0,1.0457362906878567,400.64456339812665,400.64456339812665,1,23.58669601286607,23.58669601286607
105,cacna2d1,,1.0025678605440442,1.0,1.0025678605440442,401.6471312586707,401.6471312586707,1,23.645719061022156,23.645719061022156
106,nefm,,0.8306312113624383,1.0,0.8306312113624383,402.47776247003316,402.47776247003316,1,23.694619876535622,23.694619876535622
107,egr3,,0.8193373023348633,1.0,0.8193373023348633,403.29709977236803,403.29709977236803,1,23.742855798466678,23.742855798466678
108,epha4,,0.8159829275717984,1.0,0.8159829275717984,404.1130826999398,404.1130826999398,1,23.790894242071364,23.790894242071364
109,nptx1,,0.7890554346219221,1.0,0.7890554346219221,404.9021381345617,404.9021381345617,1,23.837347413720252,23.837347413720252
110,dpy19l1,,0.7754914767177359,1.0,0.7754914767177359,405.67762961127943,405.67762961127943,1,23.883002049756666,23.883002049756666
111,hs3st2,,0.7614044756016675,1.0,0.7614044756016675,406.4390340868811,406.4390340868811,1,23.92782735764686,23.92782735764686
112,nr4a1,,0.7577320752483725,1.0,0.7577320752483725,407.1967661621295,407.1967661621295,1,23.972436464448393,23.972436464448393
113,adora1,,0.6828311648383437,1.0,0.6828311648383437,407.8795973269678,407.8795973269678,1,24.01263601433508,24.01263601433508
114,atp2b4,,0.6490571803379446,1.0,0.6490571803379446,408.52865450730576,408.52865450730576,1,24.050847226482208,24.050847226482208
115,nptx2,,0.45117374130245363,1.0,0.45117374130245363,408.9798282486082,408.9798282486082,1,24.077408669859423,24.077408669859423
0,itm2a,0.14157649965883676,13.77546367459604,1.0,13.77546367459604,13.77546367459604,13.77546367459604,2,1.0,1.0
1,sparc,0.014461159000396252,10.391947956890043,1.0,10.391947956890043,24.167411631486083,24.167411631486083,2,1.7543809923475975,1.7543809923475975
2,pltp,0.015898105679560192,8.294386652954083,1.0,8.294386652954083,32.461798284440164,32.461798284440164,2,2.356494057205816,2.356494057205816
3,ly6a,0.0004243669983776691,8.283078952612051,1.0,8.283078952612051,40.744877237052215,40.744877237052215,2,2.957786264007338,2.957786264007338
4,ly6c1,0.0003085537304996702,7.319346795625319,1.0,7.319346795625319,48.06422403267754,48.06422403267754,2,3.4891184186645536,3.4891184186645536
5,cldn5,0.0005990799811912055,5.09219566142028,1.0,5.09219566142028,53.15641969409781,53.15641969409781,2,3.8587753523045465,3.8587753523045465
6,slc2a1,0.19183781504978262,5.086642954497855,1.0,5.086642954497855,58.24306264859567,58.24306264859567,2,4.228029199191629,4.228029199191629
7,slco1a4,0.00017008489597334557,5.052152987719101,1.0,5.052152987719101,63.295215636314765,63.295215636314765,2,4.594779321514989,4.594779321514989
8,ifitm3,0.001347116130223005,4.35948741774186,1.0,4.35948741774186,67.65470305405663,67.65470305405663,2,4.911246884474876,4.911246884474876
9,myl12a,0.19348543532230075,4.0065360694803305,1.0,4.0065360694803305,71.66123912353696,71.66123912353696,2,5.20209270746296,5.20209270746296
10,h2-k1,0.03929260687043176,3.659410901366362,1.0,3.659410901366362,75.32065002490332,75.32065002490332,2,5.467739729429621,5.467739729429621
11,ramp2,0.14160965478419524,3.385591802440054,1.0,3.385591802440054,78.70624182734338,78.70624182734338,2,5.713509445964359,5.713509445964359
12,eltd1,0.00013611810894905257,2.735054198718046,1.0,2.735054198718046,81.44129602606142,81.44129602606142,2,5.912054791756376,5.912054791756376
13,sgms1,0.22872876433313527,2.718849119920879,1.0,2.718849119920879,84.1601451459823,84.1601451459823,2,6.109423764891911,6.109423764891911
14,esam,0.030249340629191206,2.6233118175488306,1.0,2.6233118175488306,86.78345696353112,86.78345696353112,2,6.29985741413354,6.29985741413354
15,vwa1,0.13418804264506964,2.6144324847074785,1.0,2.6144324847074785,89.3978894482386,89.3978894482386,2,6.489646487406541,6.489646487406541
16,ifitm2,0.0651003577420684,2.5680831495412013,1.0,2.5680831495412013,91.9659725977798,91.9659725977798,2,6.676070930910183,6.676070930910183
17,anxa3,0.0009656364892797662,2.563568558754126,1.0,2.563568558754126,94.52954115653392,94.52954115653392,2,6.8621676474571345,6.8621676474571345
18,anxa2,0.025069981089811916,2.463334468902964,1.0,2.463334468902964,96.99287562543688,96.99287562543688,2,7.0409880869785795,7.0409880869785795
19,hspb1,0.0006466596115634826,2.418167523201753,1.0,2.418167523201753,99.41104314863864,99.41104314863864,2,7.2165297297373066,7.2165297297373066
20,id1,0.012423326318572651,2.37586625101521,1.0,2.37586625101521,101.78690939965385,101.78690939965385,2,7.389000603105922,7.389000603105922
21,ctsh,0.00038222578188130474,2.3330483911713795,1.0,2.3330483911713795,104.11995779082523,104.11995779082523,2,7.558363206520415,7.558363206520415
22,abcg2,0.18121310882881958,2.2749923593540617,1.0,2.2749923593540617,106.39495015017928,106.39495015017928,2,7.723511357834514,7.723511357834514
23,pglyrp1,0.00030238774141779363,2.025917681689613,1.0,2.025917681689613,108.42086783186889,108.42086783186889,2,7.870578471475538,7.870578471475538
24,fcgrt,0.004105700839846967,1.9715573441875318,1.0,1.9715573441875318,110.39242517605642,110.39242517605642,2,8.013699413954111,8.013699413954111
25,ctla2a,5.5883687008252506e-05,1.9670121909642584,1.0,1.9670121909642584,112.35943736702067,112.35943736702067,2,8.15649041086202,8.15649041086202
26,tmem204,0.010704105782219444,1.9458874376239923,1.0,1.9458874376239923,114.30532480464467,114.30532480464467,2,8.297747901977363,8.297747901977363
27,flt1,0.00030072912803011994,1.9215836214181499,1.0,1.9215836214181499,116.22690842606282,116.22690842606282,2,8.43724111010522,8.43724111010522
28,egfl7,0.27716450173200335,1.8985259446738967,1.0,1.8985259446738967,118.12543437073671,118.12543437073671,2,8.575060496045387,8.575060496045387
29,klf2,0.014634406994784438,1.884140797344652,1.0,1.884140797344652,120.00957516808137,120.00957516808137,2,8.711835623318908,8.711835623318908
30,wfdc1,0.0013639154812913677,1.8466461435805952,1.0,1.8466461435805952,121.85622131166197,121.85622131166197,2,8.845888907273777,8.845888907273777
31,slc22a8,0.0001593192610422126,1.7965939144779715,1.0,1.7965939144779715,123.65281522613994,123.65281522613994,2,8.976308757880414,8.976308757880414
32,tinagl1,0.003603377272667996,1.735120177250348,1.0,1.735120177250348,125.38793540339029,125.38793540339029,2,9.102266055452194,9.102266055452194
33,srgn,0.00014293668695839593,1.7014621548328144,1.0,1.7014621548328144,127.0893975582231,127.0893975582231,2,9.225780021662317,9.225780021662317
34,ucp2,0.0211594499295164,1.6703698000745186,1.0,1.6703698000745186,128.7597673582976,128.7597673582976,2,9.347036905606986,9.347036905606986
35,emcn,0.0013266415634633614,1.636219213518297,1.0,1.636219213518297,130.3959865718159,130.3959865718159,2,9.465814701561378,9.465814701561378
36,clic1,0.020161892753113943,1.6257708444544154,1.0,1.6257708444544154,132.02175741627033,132.02175741627033,2,9.583834020755154,9.583834020755154
37,fxyd5,0.09223808159406052,1.5769390588604015,1.0,1.5769390588604015,133.59869647513074,133.59869647513074,2,9.698308502058351,9.698308502058351
38,lims2,0.009453244036259204,1.4696278929545574,1.0,1.4696278929545574,135.06832436808529,135.06832436808529,2,9.80499296130198,9.80499296130198
39,msn,0.001269939483788968,1.3625926308637266,1.0,1.3625926308637266,136.43091699894902,136.43091699894902,2,9.903907427126935,9.903907427126935
40,ptprb,0.005364120001113429,1.2646928122490138,1.0,1.2646928122490138,137.69560981119804,137.69560981119804,2,9.995715067299606,9.995715067299606
41,serpinh1,0.002910940956267243,1.2496648227867764,1.0,1.2496648227867764,138.9452746339848,138.9452746339848,2,10.086431783070948,10.086431783070948
42,gpr116,0.00011977431097178196,1.1782937485133347,1.0,1.1782937485133347,140.12356838249815,140.12356838249815,2,10.171967470024724,10.171967470024724
43,lgals9,0.002145040798087734,1.1598273571155808,1.0,1.1598273571155808,141.28339573961372,141.28339573961372,2,10.256162629223208,10.256162629223208
44,sox18,0.024042287168333325,1.1525627496889743,1.0,1.1525627496889743,142.4359584893027,142.4359584893027,2,10.339830429953173,10.339830429953173
45,igtp,0.039904149396906806,1.1225742117075388,1.0,1.1225742117075388,143.55853270101022,143.55853270101022,2,10.421321277609918,10.421321277609918
46,prom1,0.011419612606245461,1.1176841116035372,1.0,1.1176841116035372,144.67621681261375,144.67621681261375,2,10.50245713902304,10.50245713902304
47,lsr,0.0026556907420629506,1.0404062859842533,1.0,1.0404062859842533,145.716623098598,145.716623098598,2,10.577983183776286,10.577983183776286
48,tspo,0.003808558965940865,0.9767411325882964,1.0,0.9767411325882964,146.6933642311863,146.6933642311863,2,10.64888759437624,10.64888759437624
49,nkd1,0.01754962766880287,0.9716089657150939,1.0,0.9716089657150939,147.6649731969014,147.6649731969014,2,10.719419446418861,10.719419446418861
50,ahnak,0.02177075329174874,0.9708007684606151,1.0,0.9708007684606151,148.635773965362,148.635773965362,2,10.789892629129284,10.789892629129284
51,fn1,0.004217597066190815,0.9676224295727904,1.0,0.9676224295727904,149.6033963949348,149.6033963949348,2,10.860135087200385,10.860135087200385
52,aw112010,6.066347932499847e-05,0.9371577634991685,1.0,0.9371577634991685,150.54055415843396,150.54055415843396,2,10.928166028708903,10.928166028708903
53,tek,0.0010236828472695056,0.924295172629586,1.0,0.924295172629586,151.46484933106356,151.46484933106356,2,10.99526323824488,10.99526323824488
54,bc028528,0.01493072616184188,0.898544352191441,1.0,0.898544352191441,152.363393683255,152.363393683255,2,11.060491122649852,11.060491122649852
55,paqr5,0.016179990340230935,0.8909304752387714,1.0,0.8909304752387714,153.25432415849377,153.25432415849377,2,11.125166294120252,11.125166294120252
56,slc40a1,0.018851923306742867,0.8762388029518321,1.0,0.8762388029518321,154.1305629614456,154.1305629614456,2,11.188774955407476,11.188774955407476
57,abcb1a,0.00037161135034667527,0.8761951930335363,1.0,0.8761951930335363,155.00675815447914,155.00675815447914,2,11.252380450926974,11.252380450926974
58,nostrin,0.004578155810067302,0.8717357418533551,1.0,0.8717357418533551,155.8784938963325,155.8784938963325,2,11.315662222230321,11.315662222230321
59,slc38a5,5.019140204589342e-05,0.8668203959495492,1.0,0.8668203959495492,156.74531429228205,156.74531429228205,2,11.378587174625796,11.378587174625796
60,podxl,0.023476052814445533,0.8500060582245552,1.0,0.8500060582245552,157.5953203505066,157.5953203505066,2,11.440291526530268,11.440291526530268
61,pecam1,0.0006129102262868273,0.8393592868287234,1.0,0.8393592868287234,158.4346796373353,158.4346796373353,2,11.501222999085826,11.501222999085826
62,f11r,0.00107174769837495,0.8217044370248694,1.0,0.8217044370248694,159.25638407436017,159.25638407436017,2,11.560872855993379,11.560872855993379
63,psmb8,0.0015808433910593635,0.8211464916964568,1.0,0.8211464916964568,160.07753056605662,160.07753056605662,2,11.620482210066212,11.620482210066212
64,kank3,0.06300058737501207,0.8119339720033283,1.0,0.8119339720033283,160.88946453805994,160.88946453805994,2,11.679422801191334,11.679422801191334
65,gpr4,0.01811467992885662,0.7846545853608097,1.0,0.7846545853608097,161.67411912342075,161.67411912342075,2,11.736383104226928,11.736383104226928
66,hmgcs2,0.00042676433908645975,0.7819755829908321,1.0,0.7819755829908321,162.4560947064116,162.4560947064116,2,11.793148930878042,11.793148930878042
67,rasgrp3,0.009689885924495965,0.7573837887027315,1.0,0.7573837887027315,163.21347849511432,163.21347849511432,2,11.848129569395455,11.848129569395455
68,cd97,0.0015971670697425403,0.7496785551080147,1.0,0.7496785551080147,163.96315705022232,163.96315705022232,2,11.9025508631404,11.9025508631404
69,ocln,0.011593098954992373,0.7421088747886209,1.0,0.7421088747886209,164.70526592501093,164.70526592501093,2,11.956422652309804,11.956422652309804
70,acvrl1,0.010553424682482819,0.7396235631590338,1.0,0.7396235631590338,165.44488948816996,165.44488948816996,2,12.010114025655225,12.010114025655225
71,icam2,1.9306026892139805e-05,0.7365083306484981,1.0,0.7365083306484981,166.18139781881845,166.18139781881845,2,12.063579255432334,12.063579255432334
72,degs2,0.015626072612256584,0.6996068319552463,1.0,0.6996068319552463,166.8810046507737,166.8810046507737,2,12.114365700700628,12.114365700700628
73,eng,0.0035596042745257165,0.6933265632045325,1.0,0.6933265632045325,167.5743312139782,167.5743312139782,2,12.164696243438227,12.164696243438227
74,bst2,0.005438260775946526,0.6878555953251401,1.0,0.6878555953251401,168.26218680930336,168.26218680930336,2,12.214629633092011,12.214629633092011
75,edn1,0.014172822106758626,0.6849172625521794,1.0,0.6849172625521794,168.94710407185553,168.94710407185553,2,12.264349720831436,12.264349720831436
76,cgnl1,0.003232795628861292,0.6753380604711677,1.0,0.6753380604711677,169.6224421323267,169.6224421323267,2,12.313374427108046,12.313374427108046
77,kdr,0.0003754367685691153,0.6703566929982048,1.0,0.6703566929982048,170.29279882532492,170.29279882532492,2,12.362037521783723,12.362037521783723
78,thbd,0.01728388483180412,0.6621203170050998,1.0,0.6621203170050998,170.95491914233003,170.95491914233003,2,12.410102714552961,12.410102714552961
79,gimap6,0.0015739880894774295,0.6409639456488986,1.0,0.6409639456488986,171.59588308797893,171.59588308797893,2,12.456632106288133,12.456632106288133
80,slc16a4,0.009518190010099422,0.6282190235734552,1.0,0.6282190235734552,172.22410211155238,172.22410211155238,2,12.502236307962447,12.502236307962447
81,sdpr,0.02104837712252613,0.60257039035121,1.0,0.60257039035121,172.8266725019036,172.8266725019036,2,12.545978602565745,12.545978602565745
82,gbp4,3.722513348193145e-05,0.575913767084606,1.0,0.575913767084606,173.40258626898822,173.40258626898822,2,12.587785817240245,12.587785817240245
83,sox17,0.00016838514376881427,0.5730750003162217,1.0,0.5730750003162217,173.97566126930442,173.97566126930442,2,12.629386957779206,12.629386957779206
84,ifi47,5.144057327577018e-05,0.5541979989644913,1.0,0.5541979989644913,174.52985926826892,174.52985926826892,2,12.669617763221096,12.669617763221096
85,grap,2.277350708107795e-05,0.5277921507671507,1.0,0.5277921507671507,175.05765141903606,175.05765141903606,2,12.70793169320811,12.70793169320811
86,irgm2,0.0011669395846597979,0.5276489557028773,1.0,0.5276489557028773,175.58530037473895,175.58530037473895,2,12.746235228259053,12.746235228259053
87,h2-q6,0.00011585427037905455,0.508641029695212,1.0,0.508641029695212,176.09394140443416,176.09394140443416,2,12.783158924020613,12.783158924020613
88,trim47,0.000835155302507756,0.49537719946977216,1.0,0.49537719946977216,176.58931860390393,176.58931860390393,2,12.819119760706156,12.819119760706156
89,gbp2,5.776176147648967e-05,0.4946878867435325,1.0,0.4946878867435325,177.08400649064745,177.08400649064745,2,12.855030558224776,12.855030558224776
90,iigp1,0.0002680825594321548,0.48464631910093137,1.0,0.48464631910093137,177.5686528097484,177.5686528097484,2,12.890212409852369,12.890212409852369
91,gbp3,0.0007790970914073297,0.4787018585486241,1.0,0.4787018585486241,178.047354668297,178.047354668297,2,12.924962736219344,12.924962736219344
92,st6galnac2,0.001612446878873921,0.46281485499102815,1.0,0.46281485499102815,178.51016952328803,178.51016952328803,2,12.958559779914106,12.958559779914106
93,au021092,0.00012157489602050496,0.45214473882307965,1.0,0.45214473882307965,178.9623142621111,178.9623142621111,2,12.991382249596699,12.991382249596699
94,slc19a3,0.0012439451339018152,0.4496883960134477,1.0,0.4496883960134477,179.41200265812455,179.41200265812455,2,13.024026406384158,13.024026406384158
95,klf4,0.0021991675007421003,0.44512199321516815,1.0,0.44512199321516815,179.85712465133972,179.85712465133972,2,13.056339075034,13.056339075034
96,xdh,0.001712212513967932,0.42928846349911864,1.0,0.42928846349911864,180.28641311483884,180.28641311483884,2,13.087502342829536,13.087502342829536
97,sp100,0.00019167975444580717,0.40128735364235474,1.0,0.40128735364235474,180.68770046848118,180.68770046848118,2,13.116632930599323,13.116632930599323
98,slfn5,0.00015030306893756384,0.3934695017354362,1.0,0.3934695017354362,181.08116997021662,181.08116997021662,2,13.145195998313774,13.145195998313774
99,ceacam1,0.000657824211338669,0.38980957282669393,1.0,0.38980957282669393,181.4709795430433,181.4709795430433,2,13.173493381402633,13.173493381402633
100,akr1c14,0.0001975073377543429,0.3827906474771199,1.0,0.3827906474771199,181.85377019052044,181.85377019052044,2,13.201281240782135,13.201281240782135
101,tgtp2,1.1363421205034577e-05,0.37001870356082467,1.0,0.37001870356082467,182.22378889408125,182.22378889408125,2,13.22814194850867,13.22814194850867
102,cd93,0.002839674369818566,0.34385513110804794,1.0,0.34385513110804794,182.5676440251893,182.5676440251893,2,13.253103368264156,13.253103368264156
103,h2-q7,0.00018213685307874854,0.32969551632292177,1.0,0.32969551632292177,182.89733954151222,182.89733954151222,2,13.27703690140039,13.27703690140039
104,slc52a3,2.590630878102526e-05,0.30727324953095037,1.0,0.30727324953095037,183.20461279104316,183.20461279104316,2,13.299342738560528,13.299342738560528
105,ushbp1,0.0011273770700642534,0.30372626247762763,1.0,0.30372626247762763,183.50833905352079,183.50833905352079,2,13.321391089864864,13.321391089864864
106,tie1,8.934984749344603e-05,0.29746719726263926,1.0,0.29746719726263926,183.80580625078343,183.80580625078343,2,13.34298507786334,13.34298507786334
107,adcy4,6.38295060607378e-05,0.2082861013789774,1.0,0.2082861013789774,184.0140923521624,184.0140923521624,2,13.358105157034473,13.358105157034473
0,syt1,,13.107895275123482,1.0,13.107895275123482,13.107895275123482,13.107895275123482,3,1.0,1.0
1,pkm,,12.100337597835377,1.0,12.100337597835377,25.20823287295886,25.20823287295886,3,1.9231335270735437,1.9231335270735437
2,tubb2a,,11.9117962637102,1.0,11.9117962637102,37.12002913666906,37.12002913666906,3,2.831883254904886,2.831883254904886
3,tpi1,,11.846232043935581,1.0,11.846232043935581,48.96626118060464,48.96626118060464,3,3.7356310950648295,3.7356310950648295
4,atp6v1b2,,11.714922220880139,1.0,11.714922220880139,60.68118340148478,60.68118340148478,3,4.6293613221527,4.6293613221527
5,cfl1,,11.444744325867246,1.0,11.444744325867246,72.12592772735202,72.12592772735202,3,5.5024797050549035,5.5024797050549035
6,vamp2,,11.104791643738963,1.0,11.104791643738963,83.23071937109098,83.23071937109098,3,6.349663132345015,6.349663132345015
7,ywhab,,10.949023683018604,1.0,10.949023683018604,94.1797430541096,94.1797430541096,3,7.184963037723261,7.184963037723261
8,atp1a3,,10.52785090711452,1.0,10.52785090711452,104.70759396122412,104.70759396122412,3,7.988131714779643,7.988131714779643
9,bex2,,10.38810131687675,1.0,10.38810131687675,115.09569527810086,115.09569527810086,3,8.780638909782304,8.780638909782304
10,syp,,10.25751212554365,1.0,10.25751212554365,125.35320740364452,125.35320740364452,3,9.563183468633841,9.563183468633841
11,zcchc18,,10.037640864165398,1.0,10.037640864165398,135.39084826780993,135.39084826780993,3,10.328954071273238,10.328954071273238
12,stmn1,,9.922499394223054,1.0,9.922499394223054,145.31334766203298,145.31334766203298,3,11.085940542858362,11.085940542858362
13,rtn3,,9.668297844359028,1.0,9.668297844359028,154.981645506392,154.981645506392,3,11.82353400400752,11.82353400400752
14,atp6v1c1,,9.612792534494373,1.0,9.612792534494373,164.59443804088636,164.59443804088636,3,12.556892970701263,12.556892970701263
15,rab6a,,9.358741370190046,1.0,9.358741370190046,173.9531794110764,173.9531794110764,3,13.270870399858126,13.270870399858126
16,mdh2,,9.133441761515366,1.0,9.133441761515366,183.08662117259178,183.08662117259178,3,13.967659744738617,13.967659744738617
17,snap47,,8.928047938993844,1.0,8.928047938993844,192.01466911158562,192.01466911158562,3,14.648779615747788,14.648779615747788
18,scg5,,8.85683114493325,1.0,8.85683114493325,200.87150025651886,200.87150025651886,3,15.324466364767058,15.324466364767058
19,app,,8.854234337950091,1.0,8.854234337950091,209.72573459446895,209.72573459446895,3,15.999955003645178,15.999955003645178
20,nme1,,8.584568639903413,1.0,8.584568639903413,218.31030323437236,218.31030323437236,3,16.65487087379219,16.65487087379219
21,atp6v1d,,8.48747772788442,1.0,8.48747772788442,226.79778096225678,226.79778096225678,3,17.302379688116652,17.302379688116652
22,myl12b,,8.228778774267072,1.0,8.228778774267072,235.02655973652386,235.02655973652386,3,17.930152385529325,17.930152385529325
23,gabarapl1,,8.146057445251067,1.0,8.146057445251067,243.17261718177494,243.17261718177494,3,18.551614281148133,18.551614281148133
24,ghitm,,8.076549658629737,1.0,8.076549658629737,251.24916684040468,251.24916684040468,3,19.167773434781108,19.167773434781108
25,pgrmc1,,8.066661805828327,1.0,8.066661805828327,259.315828646233,259.315828646233,3,19.783178245127544,19.783178245127544
26,ndrg3,,7.90652552532899,1.0,7.90652552532899,267.222354171562,267.222354171562,3,20.386366274889593,20.386366274889593
27,vdac1,,7.8471889518696045,1.0,7.8471889518696045,275.06954312343163,275.06954312343163,3,20.985027523485485,20.985027523485485
28,vsnl1,,7.820502776383793,1.0,7.820502776383793,282.89004589981545,282.89004589981545,3,21.581652886462393,21.581652886462393
29,tmem59l,,7.800200829646411,1.0,7.800200829646411,290.6902467294619,290.6902467294619,3,22.176729415983484,22.176729415983484
30,ppp2r1a,,7.729749936140755,1.0,7.729749936140755,298.41999666560264,298.41999666560264,3,22.76643125399027,22.76643125399027
31,got1,,7.6872368136468,1.0,7.6872368136468,306.10723347924943,306.10723347924943,3,23.352889770197358,23.352889770197358
32,hprt,,7.438476986502024,1.0,7.438476986502024,313.5457104657514,313.5457104657514,3,23.920370424442353,23.920370424442353
33,atp6v0c,,7.415088421768026,1.0,7.415088421768026,320.96079888751945,320.96079888751945,3,24.486066767457892,24.486066767457892
34,rnasek,,7.33122029765011,1.0,7.33122029765011,328.2920191851696,328.2920191851696,3,25.045364819797655,25.045364819797655
35,morf4l2,,7.0125461293160285,1.0,7.0125461293160285,335.3045653144856,335.3045653144856,3,25.580351252182773,25.580351252182773
36,stmn2,,6.968005601333309,1.0,6.968005601333309,342.2725709158189,342.2725709158189,3,26.111939692209248,26.111939692209248
37,uqcrc1,,6.866187433052654,1.0,6.866187433052654,349.13875834887153,349.13875834887153,3,26.635760434512814,26.635760434512814
38,ypel3,,6.778178504267653,1.0,6.778178504267653,355.9169368531392,355.9169368531392,3,27.152866984572874,27.152866984572874
39,atp6v1a,,6.687514261739473,1.0,6.687514261739473,362.60445111487866,362.60445111487866,3,27.663056768773487,27.663056768773487
40,tubb4a,,6.636477471209546,1.0,6.636477471209546,369.2409285860882,369.2409285860882,3,28.16935296140515,28.16935296140515
41,acot7,,6.4356984434767535,1.0,6.4356984434767535,375.676627029565,375.676627029565,3,28.66033174239149,28.66033174239149
42,eno2,,6.3574929514995695,1.0,6.3574929514995695,382.0341199810646,382.0341199810646,3,29.145344234333276,29.145344234333276
43,klc1,,6.3171592328849595,1.0,6.3171592328849595,388.3512792139495,388.3512792139495,3,29.62727967097609,29.62727967097609
44,gng3,,6.309183046017336,1.0,6.309183046017336,394.66046225996683,394.66046225996683,3,30.108606605132415,30.108606605132415
45,stxbp1,,6.277395135289901,1.0,6.277395135289901,400.93785739525674,400.93785739525674,3,30.587508442806026,30.587508442806026
46,uchl1,,6.26416551430584,1.0,6.26416551430584,407.2020229095626,407.2020229095626,3,31.06540099403766,31.06540099403766
47,prkar1b,,6.076847042319736,1.0,6.076847042319736,413.2788699518823,413.2788699518823,3,31.529003038055553,31.529003038055553
48,atxn10,,6.062068799025629,1.0,6.062068799025629,419.3409387509079,419.3409387509079,3,31.99147765139263,31.99147765139263
49,idh3a,,5.955394642612558,1.0,5.955394642612558,425.29633339352046,425.29633339352046,3,32.445814104165095,32.445814104165095
50,maged1,,5.939189176216303,1.0,5.939189176216303,431.23552256973676,431.23552256973676,3,32.898914243551154,32.898914243551154
51,mllt11,,5.930539932147462,1.0,5.930539932147462,437.1660625018842,437.1660625018842,3,33.35135453298515,33.35135453298515
52,pld3,,5.843247546813889,1.0,5.843247546813889,443.00931004869807,443.00931004869807,3,33.797135295202814,33.797135295202814
53,rnf14,,5.775012424815055,1.0,5.775012424815055,448.7843224735131,448.7843224735131,3,34.23771040688951,34.23771040688951
54,ap2m1,,5.763261863128492,1.0,5.763261863128492,454.5475843366416,454.5475843366416,3,34.6773890694179,34.6773890694179
55,chd3os,,5.678395219659632,1.0,5.678395219659632,460.22597955630124,460.22597955630124,3,35.11059326433058,35.11059326433058
56,atp6v1h,,5.6595879468392765,1.0,5.6595879468392765,465.8855675031405,465.8855675031405,3,35.54236265430887,35.54236265430887
57,nsf,,5.628085712986361,1.0,5.628085712986361,471.5136532161269,471.5136532161269,3,35.9717287420642,35.9717287420642
58,slc22a17,,5.536556521312312,1.0,5.536556521312312,477.0502097374392,477.0502097374392,3,36.394112077077544,36.394112077077544
